id,main,sub,category,name,lat,lon,street_address,short_desc,tucci_story,tags,source_url,quirk_level,
catania_cathedral_01,Catania,Centro Storico,church,Cattedrale di Sant’Agata,37.5032,15.0876,Piazza del Duomo 95124 Catania,Cathedral dedicated to Saint Agatha; heart of city’s feast.,Bells roll like waves; faith smells of wax and sea salt.,catania;church;cathedral;heritage,https://en.wikipedia.org/wiki/Catania_Cathedral,4,
catania_fontana_elefante_01,Catania,Centro Storico,monument,Fontana dell’Elefante,37.5029,15.0872,Piazza del Duomo 95124 Catania,Lava-stone elephant with Egyptian obelisk—city symbol.,A granite smile that outlives every argument.,catania;monument;symbol;baroque,https://en.wikipedia.org/wiki/Fontana_dell%27Elefante,3,
catania_fontana_amenano_01,Catania,Centro Storico,monument,Fontana dell’Amenano,37.5033,15.0879,Piazza del Duomo (side of La Pescheria) 95124,Marble fountain marking the hidden Amenano river.,Water lifts its sheet like a waiter revealing a trick.,catania;fountain;heritage,https://en.wikipedia.org/wiki/Amenano,2,
catania_palazzo_elefanti_01,Catania,Centro Storico,building,Palazzo degli Elefanti,37.5031,15.0875,Piazza del Duomo 95124,18th-century city hall facing the cathedral.,Paperwork and baroque share the same stage.,catania;palace;baroque;civic,https://en.wikipedia.org/wiki/Palazzo_degli_Elefanti,2,
catania_palazzo_biscari_01,Catania,Porto/La Civita,building,Palazzo Biscari,37.5039,15.0905,Via Museo Biscari 10 95131 Catania,Sicily’s most famous private baroque palace.,Stucco and mirrors practice their own opera.,catania;palace;baroque;visit,https://en.wikipedia.org/wiki/Palazzo_Biscari,4,
catania_via_crociferi_01,Catania,Centro Storico,street,Via Crociferi,37.5053,15.0891,Via dei Crociferi 95124 Catania,Unesco-listed baroque street of churches and arches.,A corridor of stone where silence wears lace.,catania;street;baroque;unesco,https://en.wikipedia.org/wiki/Via_dei_Crociferi,4,
catania_benedettini_01,Catania,Piazza Dante,monastery,Monastero dei Benedettini,37.5042,15.083,Piazza Dante 32 95124 Catania,Enormous Benedictine complex—now university site.,Cloisters keep the echo of the 1669 lava.,catania;monastery;heritage;university,https://en.wikipedia.org/wiki/Monastery_of_San_Nicol%C3%B2_l%27Arena,4,
catania_teatro_romano_01,Catania,Centro Storico,archaeology,Teatro Romano e Odeon,37.5044,15.0842,Via Vittorio Emanuele II 266 95124,Roman theatre with adjacent Odeon.,Stone benches warm the backs of time.,catania;roman;archaeology;theatre,https://en.wikipedia.org/wiki/Roman_theatre_of_Catania,4,
catania_anfiteatro_01,Catania,Piazza Stesicoro,archaeology,Anfiteatro Romano di Catania,37.5079,15.0879,Piazza Stesicoro 95124,Partially excavated Roman amphitheatre.,Traffic pauses—Rome clears its throat.,catania;roman;amphitheatre;heritage,https://en.wikipedia.org/wiki/Roman_Amphitheatre_of_Catania,4,
catania_badia_santagata_01,Catania,Centro Storico,church,Badia di Sant’Agata,37.5034,15.0877,Via Vittorio Emanuele II 182 95131,Baroque church with dome walkway and views.,Steps creak; the city rises like steam.,catania;church;baroque;view,https://en.wikipedia.org/wiki/Badia_di_Sant%27Agata,3,
catania_collegiata_01,Catania,Centro Storico,church,Basilica della Collegiata,37.505,15.0886,Via Etnea 23 95131,Ornate 18th-century basilica on Via Etnea.,Marble curls like frosting on a wedding cake.,catania;church;baroque,https://en.wikipedia.org/wiki/Basilica_della_Collegiata,2,
catania_san_benedetto_01,Catania,Centro Storico,church,Chiesa di San Benedetto,37.5051,15.0892,Via Crociferi 33 95124,Church with famous Scalinata dell’Angelo.,Angels climb stairs; you follow with your eyes.,catania;church;baroque,https://en.wikipedia.org/wiki/Church_of_San_Benedetto,3,
catania_teatro_bellini_01,Catania,Centro,opera,Teatro Massimo Bellini,37.5042,15.0897,Piazza Vincenzo Bellini 95131,Grand 19th-century opera house.,Red velvet teaches breath control.,catania;opera;theatre;heritage,https://en.wikipedia.org/wiki/Teatro_Massimo_Bellini,3,
catania_fera_o_luni_01,Catania,Borgo/Stesicoro,market,Fera ’o Luni (Piazza Carlo Alberto),37.5113,15.0889,Piazza Carlo Alberto 95131,Daily open-air market of clothes.,"produce, chaos., Prices sing; hands argue; deals happen.",catania;market;local-life,https://en.wikipedia.org/wiki/Catania#Markets,3,
catania_castello_ursino_01,Catania,Castello Ursino,castle,Castello Ursino,37.5015,15.0872,Piazza Federico di Svevia 95121,13th-century castle now housing civic museum.,Lava once lapped at these walls like surf.,catania;castle;museum;swabian,https://en.wikipedia.org/wiki/Castello_Ursino,4,
catania_museo_ursino_01,Catania,Castello Ursino,museum,Museo Civico di Castello Ursino,37.5015,15.0872,Piazza Federico di Svevia,City museum with archaeology & art.,"Shards, saints, and stubborn emperors.",catania;museum;art;archaeology,https://en.wikipedia.org/wiki/Castello_Ursino,3,
catania_ciminiere_01,Catania,Stazione,museum,Le Ciminiere,37.5083,15.1002,Viale Africa 12 95129,Ex-industrial exhibition center.,Chimneys keep watch over new stories.,catania;industrial;events;museum,https://en.wikipedia.org/wiki/Le_Ciminiere,2,
catania_sgiovanni_li_cuti_01,Catania,Picanello-Ognina,beach,San Giovanni Li Cuti,37.5317,15.1087,Via San Giovanni Li Cuti 95127,Little black-lava beach with fishing boats.,Waves tap basalt like a metronome.,catania;beach;lava;local,https://en.wikipedia.org/wiki/San_Giovanni_Li_Cuti,3,
catania_ognina_porto_01,Catania,Ognina,harbor,Porto di Ognina,37.528,15.1125,Piazza Ognina 95127,Old harbor favored by small craft.,Salt and diesel greet each other politely.,catania;harbor;local-life,https://en.wikipedia.org/wiki/Catania#Geography,2,
catania_porta_garibaldi_01,Catania,Fortino,gate,Porta Garibaldi,37.4987,15.0746,Piazza Palestro 95122,Lava-stone triumphal arch (1768).,A wedding cake baked from basalt.,catania;gate;baroque,https://en.wikipedia.org/wiki/Porta_Garibaldi_(Catania),2,
catania_villa_pacini_01,Catania,La Civita,park,Giardino/Villa Pacini,37.5039,15.0903,Via Pacini 95131,Shaded garden by the Amenano.,"Cards slap, pigeons strut, time exhales.",catania;park;local-life,https://en.wikipedia.org/wiki/Catania#Parks,1,
catania_terme_della_rotonda_01,Catania,Centro Storico,archaeology,Terme della Rotonda,37.5049,15.0824,Piazza della Rotonda 95124,Small Roman baths with later church.,Stone changes job but not memory.,catania;roman;baths;church,https://en.wikipedia.org/wiki/Terme_della_Rotonda,2,
catania_odeon_01,Catania,Centro Storico,archaeology,Odeon di Catania,37.5042,15.084,Via Teatro Greco 95124,Small Roman auditorium next to theatre.,Where echoes rehearse for night.,catania;roman;odeon,https://en.wikipedia.org/wiki/Roman_theatre_of_Catania,2,
catania_museo_diocesano_01,Catania,Centro Storico,museum,Museo Diocesano di Catania,37.5037,15.088,Piazza del Duomo 8 95124,Sacred art museum by the cathedral.,Silver glows like a second liturgy.,catania;museum;religious,https://en.wikipedia.org/wiki/Museo_Diocesano_(Catania),2,
catania_chiesa_scirocco_01,Catania,Centro Storico,church,Chiesa della Badia di Sant’Agata – Cupola Walk,37.5034,15.0877,Via Vittorio Emanuele II 182,Rooftop walkway with 360° city views.,Wind learns to sing in circles.,catania;view;rooftop;church,https://en.wikipedia.org/wiki/Badia_di_Sant%27Agata,3,
catania_chiosco_gallo_01,Catania,Via Etnea,kiosk,Chiosco Giammona (Gallo),37.5099,15.0866,Via Etnea corner Villa Bellini,Century-old kiosk serving seltz with lemon and salt.,"Catania in a glass: fizz, acid, and drama.",catania;kiosk;streetfood;heritage,https://goo.gl/maps/pSEpMxYNT6YfCvBc8,4,bad_source_url
catania_etna_guidehouse_01,Catania,Nicolosi,excursion,Etna Sud – Rifugio Sapienza,37.6996,15.0023,Rifugio Sapienza 95030 Nicolosi CT,Base station for Etna excursions and cable car.,Coffee tastes better above the clouds.,catania;etna;excursion;volcano,https://en.wikipedia.org/wiki/Mount_Etna,4,
catania_etna_funivia_01,Catania,Nicolosi,transport,Funivia dell’Etna,37.7019,15.0009,Rifugio Sapienza,Cableway entrance,"Main lift carrying visitors up the southern slope., The mountain sighs and lets you rise.",catania;etna;cablecar;tourism,https://funiviaetna.com,3,
catania_ogni_sabato_artmarket_01,Catania,Piazza Carlo Alberto,market,Artigiani Etnei Market,37.5113,15.0887,Piazza Carlo Alberto 95131 Catania,Weekend craft market of ceramics and cloth.,Stalls bloom like opinions in spring.,catania;market;artisan;local,https://goo.gl/maps/RTRRRsJ8BzSxDNkk8,2,bad_source_url
catania_parco_gioeni_01,Catania,Borgo-Sanzio,park,Parco Gioeni,37.5263,15.0787,Viale Odorico da Pordenone 95125 Catania,Large hill park overlooking the city.,"Shade, steps, and the hum of scooters far below.",catania;park;view;local-life,https://goo.gl/maps/qccLtLGejUeF9ZRP7,1,bad_source_url
catania_bottega_cioccolato_01,Catania,Centro Storico,shop,Cioccolato di Modica Boutique,37.5036,15.0884,Via Garibaldi 56 95121 Catania,Small shop selling traditional Modica chocolate.,"Rough texture, sweet afterthought.",catania;chocolate;artisan;local,https://goo.gl/maps/Wd53zZftH1JbYp8h9,2,bad_source_url
catania_paterno_castello_01,Catania,Paternò,castle,Castello Normanno di Paternò,37.5669,14.9002,Piazza della Rocca 95047 Paternò CT,11th-century Norman keep overlooking the Simeto Valley.,Wind still bows to its walls.,catania;castle;heritage;norman,https://en.wikipedia.org/wiki/Patern%C3%B2,3,
cefala_diana_bagno_arabo_01,Cefalà Diana,Bagno Arabo,spa,Bagni Termali Arabi di Cefalà Diana,37.9129,13.5007,SP77 90030 Cefalà Diana PA,Medieval Arab bathhouse with domed roofs and hot spring water.,Steam curls around Byzantine arches — centuries exhaling.,cefala_diana;spa;arab;heritage;thermal,https://en.wikipedia.org/wiki/Cefal%C3%A0_Diana,4,
cefala_diana_castello_01,Cefalà Diana,Centro Storico,castle,Castello di Cefalà Diana,37.9087,13.5097,Via Castello 90030 Cefalà Diana PA,Norman castle ruin overlooking the valley.,Stone keeps its dignity better than most empires.,cefala_diana;castle;norman;heritage;view,https://sicilianplaces.com/blog/detail/norman-castles-of-sicily,3,
cefala_diana_chiesa_madre_01,Cefalà Diana,Centro Storico,church,Chiesa Madre di San Michele Arcangelo,37.9089,13.5059,Piazza Umberto I 90030 Cefalà Diana PA,Parish church rebuilt in 18th century with frescoed nave.,Faith smells faintly of limestone and candle wax.,cefala_diana;church;baroque;local;heritage,https://goo.gl/maps/5MK3WxzP2zRM4ytQ9,2,bad_source_url
cefala_diana_piazza_umberto_01,Cefalà Diana,Centro Storico,square,Piazza Umberto I,37.9091,13.5055,Piazza Umberto I 90030 Cefalà Diana PA,Main village square lined with cafés and the town hall.,The espresso machine doubles as social media.,cefala_diana;square;cafe;local-life;heritage,https://goo.gl/maps/mR8TLoxuMwA66VyQ6,1,bad_source_url
cefala_diana_agriturismo_01,Cefalà Diana,Contrada Sant’Elia,agriturismo,Agriturismo Sant’Elia,37.9112,13.5175,Contrada Sant’Elia 90030 Cefalà Diana PA Italy,Rural guesthouse offering olive oil tastings and local cuisine.,Dinner ends when the stars agree.,cefala_diana;agriturismo;food;olive;local,https://goo.gl/maps/Fy3vH3kz3RAxGV9Y9,3,bad_source_url
cefala_diana_fontana_vecchia_01,Cefalà Diana,Centro Storico,monument,Fontana Vecchia,37.9086,13.5052,Via Vittorio Emanuele 90030 Cefalà Diana PA Italy,Old stone fountain near the main square.,Locals claim the water forgives gossip.,cefala_diana;fountain;heritage;local-life,https://goo.gl/maps/6uJeRUXp6prJ68mF7,1,bad_source_url
cefala_diana_parco_campanile_01,Cefalà Diana,Outskirts,park,Parco del Campanile,37.9117,13.5119,Via Belvedere 90030 Cefalà Diana PA Italy,Public green area with view of the Palermo plain.,Perfect place for arguments that end in laughter.,cefala_diana;park;view;relax,https://goo.gl/maps/yrf1qjLDn5eSHmzX7,1,bad_source_url
cefala_diana_ristorante_termale_01,Cefalà Diana,Bagno Arabo,restaurant,Ristorante Bagni Termali,37.9127,13.5003,SP77 Bagni Arabi 90030 Cefalà Diana PA Italy,Restaurant beside the thermal site serving local trout and ricotta dishes.,Steam from the baths meets the smoke from the grill.,cefala_diana;restaurant;local;thermal;heritage,https://goo.gl/maps/K2C4eDxTqkvPZ89y8,3,bad_source_url
cefala_diana_olivepress_01,Cefalà Diana,Contrada Piano,workshop,Frantoio Piano di Diana,37.9104,13.5156,Contrada Piano 90030 Cefalà Diana PA,Small olive press producing extra virgin oil.,Machines hum like monks reciting recipes.,cefala_diana;olive;artisan;local,https://goo.gl/maps/jP4nqmvNMAGLGhEY8,2,bad_source_url
cefalu_duomo_01,Cefalù,Centro Storico,church,Duomo di Cefalù,38.0394,14.0212,Piazza del Duomo 90015 Cefalù PA Italy,12th-century Norman cathedral with golden mosaics.,Christ Pantocrator stares you into silence — it works.,cefalu;cathedral;norman;unesco;heritage,https://en.wikipedia.org/wiki/Cefal%C3%B9_Cathedral,4,
cefalu_rocca_01,Cefalù,La Rocca,nature,La Rocca di Cefalù,38.0422,14.0185,Trailhead Via Salita Saraceni 90015 Cefalù PA Italy,Steep limestone promontory above the town with fortress ruins.,Every step up adds a century to the view.,cefalu;hike;view;castle;nature,https://en.wikipedia.org/wiki/Cefal%C3%B9,3,
cefalu_porto_01,Cefalù,Porto Vecchio,harbor,Porto Vecchio,38.0399,14.0218,Lungomare Giuseppe Giardina 90015 Cefalù PA Italy,Old harbor with stone arches and fishing boats.,"Salt, diesel, and gossip share the same perfume.",cefalu;harbor;historic;local-life,https://goo.gl/maps/EvWPNsEMkTgbjP3t8,2,bad_source_url
cefalu_mandralisca_01,Cefalù,Centro Storico,museum,Museo Mandralisca,38.0397,14.0227,Via Mandralisca 13 90015 Cefalù PA Italy,Museum featuring portrait by Antonello da Messina and ancient artifacts.,Culture crammed lovingly into seaside humidity.,cefalu;museum;art;heritage,https://en.wikipedia.org/wiki/Museo_Mandralisca,3,
cefalu_lavatoio_01,Cefalù,Centro Storico,monument,Lavatoio Medievale,38.0398,14.0224,Via Vittorio Emanuele 90015 Cefalù PA Italy,Medieval washhouse carved into rock with flowing water.,Echoes of laundry and laughter still cling to the walls.,cefalu;heritage;water;historic,https://goo.gl/maps/nvoeHLAXqKXG4vxE8,2,bad_source_url
cefalu_molo_01,Cefalù,Porto Vecchio,viewpoint,Molo di Cefalù,38.0401,14.022,Vicolo Arbitro 90015 Cefalù PA,Stone pier with postcard view of town and Duomo.,The view that launched a thousand phone wallpapers.,cefalu;photo;view;harbor,https://goo.gl/maps/BY9zH2wLpVhvhA9R6,1,bad_source_url
cefalu_lungomare_01,Cefalù,Lungomare,beach,Spiaggia di Cefalù,38.0377,14.027,Lungomare Giuseppe Giardina 90015 Cefalù PA Italy,Wide sandy beach backed by cafés and umbrellas.,The Mediterranean at its most photogenic and least subtle.,cefalu;beach;urban;summer;swimming,https://goo.gl/maps/MbR9B9dvm4VUE9yL9,2,bad_source_url
cefalu_torre_saracena_01,Cefalù,Capo Marchiafava,monument,Torre Saracena,38.0384,14.0326,Via Capo Marchiafava 90015 Cefalù PA Italy,Watchtower built to spot Saracen raids; now spots selfies.,History keeps getting photobombed.,cefalu;tower;sea-view;heritage,https://goo.gl/maps/Z9Y7Twf2TYWbnkcF9,2,bad_source_url
cefalu_piazza_garibaldi_01,Cefalù,Centro Storico,square,Piazza Garibaldi,38.0385,14.0218,Piazza Garibaldi 90015 Cefalù PA Italy,Shady square near city gate with cafés and artisan shops.,Espresso is the local currency.,cefalu;square;cafe;local-life,https://goo.gl/maps/iq8QLMYn79bnKhmC8,1,bad_source_url
cefalu_gelateria_bastione_01,Cefalù,Centro Storico,cafe,GelAntico – Gelateria Bastione,38.04,14.0213,Via Carlo Ortolani di Bordonaro 90015 Cefalù PA Italy,Seafront gelato shop famous for pistachio and almond flavors.,"Cold sweetness, warm evening, perfect algebra.",cefalu;gelato;dessert;local,https://goo.gl/maps/6a4aFXDydGEXh2Lb7,1,bad_source_url
cefalu_trattoria_da_nino_01,Cefalù,Centro Storico,trattoria,Trattoria da Nino,38.0392,14.021,Via Vittorio Emanuele 55 90015 Cefalù PA Italy,Family trattoria serving sardines a beccafico and swordfish.,"Oil, lemon, and laughter compete for first place.",cefalu;restaurant;seafood;local,https://goo.gl/maps/r2QcwKcU6XzdLj3B9,2,bad_source_url
cefalu_enoteca_le_petit_01,Cefalù,Centro Storico,bar,Le Petit Tonneau Enoteca,38.0395,14.0217,Via Porpora 3 90015 Cefalù PA Italy,Small wine bar with Sicilian labels and jazz nights.,Conversation aged in oak.,cefalu;wine;bar;local-life,https://goo.gl/maps/UDhRMuPSAZzY7FeF7,2,bad_source_url
cefalu_bastione_di_capo_01,Cefalù,Capo Marchiafava,viewpoint,Bastione di Capo Marchiafava,38.0385,14.0332,Via Vittorio Emanuele 90015 Cefalù PA Italy,Stone bastion with panorama over the sea cliffs.,Where the city ends and calm begins.,cefalu;viewpoint;historic;photo,https://goo.gl/maps/RYBCHEG3BTSghqDb7,1,bad_source_url
cefalu_ceramiche_artigiane_01,Cefalù,Centro Storico,shop,Ceramiche d’Arte “Il Girasole”,38.0394,14.0219,Corso Ruggero 83 90015 Cefalù PA Italy,Colorful artisan ceramics workshop near the Duomo.,Each tile is a stubborn fragment of joy.,cefalu;shop;ceramics;artisan,https://goo.gl/maps/yy2q3BDezSeZoVYv7,2,bad_source_url
cefalu_osteria_bastione_01,Cefalù,Centro Storico,restaurant,Osteria Bastione & Costanza,38.0401,14.0212,Via Carlo Ortolani di Bordonaro 90015 Cefalù PA Italy,Modern Sicilian restaurant with sea-view terrace.,Even the cutlery enjoys the view.,cefalu;restaurant;fine-dining;sea-view,https://goo.gl/maps/JGX7SBzZp6z1nF8H8,3,bad_source_url
cefalu_pasticceria_cappuccini_01,Cefalù,Centro Storico,cafe,Pasticceria Cappuccini,38.041,14.0229,Via Candeloro 37 90015 Cefalù PA Italy,Historic bakery known for cannoli and almond biscuits.,Sugar and sea breeze take turns performing miracles.,cefalu;bakery;dessert;local,https://goo.gl/maps/qTtVD4PQ4QowDEfz5,2,bad_source_url
comiso_duomo_01,Comiso,Centro Storico,church,Duomo di San Biagio,36.9493,14.6062,Piazza Fonte Diana 97013 Comiso RG Italy,18th-century Baroque cathedral with bell tower and marble façade.,Faith rendered in limestone and sunlight.,comiso;church;baroque;heritage;city-center,https://it.wikipedia.org/wiki/Comiso,4,
comiso_fontana_diana_01,Comiso,Centro Storico,monument,Fontana di Diana,36.9492,14.6061,Piazza Fonte Diana 97013 Comiso RG Italy,Central fountain symbol of the town.,"inspired by the goddess Diana., The water knows all the gossip; it’s been listening since 1607.",comiso;monument;fountain;heritage;symbol,https://sicilyreview.com/comiso.html,2,
comiso_castello_01,Comiso,Centro Storico,castle,Castello dei Naselli d’Aragona,36.9487,14.6046,Via Castello 97013 Comiso RG Italy,Medieval fortress residence of the Naselli counts.,Stone pride with baroque windows grafted on medieval bones.,comiso;castle;heritage;architecture,https://it.wikipedia.org/wiki/Comiso,3,
comiso_chiesa_annunziata_01,Comiso,Centro Storico,church,Chiesa dell’Annunziata,36.9489,14.6066,Via San Biagio 97013 Comiso RG Italy,Baroque church with single nave and rich stuccos.,"Candles, plaster angels, and the hum of devotion.",comiso;church;baroque;art;heritage,https://goo.gl/maps/TfeR9M6d4EMV87sv9,2,bad_source_url
comiso_chiesa_maria_delle_grazie_01,Comiso,Centro Storico,church,Chiesa di Santa Maria delle Grazie,36.9499,14.6052,Via Generale Girlando 97013 Comiso RG Italy,15th-century church with gothic-catalan elements.,Grace sculpted before minimalism existed.,comiso;church;gothic;heritage,https://goo.gl/maps/FuKNn4V2e91oCCx58,2,bad_source_url
comiso_museo_civico_01,Comiso,Centro Storico,museum,Museo Civico di Storia Naturale,36.9501,14.605,Via degli Studi 1 97013 Comiso RG Italy,Local museum with fossils.,"flora, and Etna lava samples., A love letter to rocks that outlived us all.",comiso;museum;science;local-history,https://sicilyreview.com/comiso.html,1,
comiso_porta_urban_gate_01,Comiso,Centro Storico,monument,Porta del Vento,36.9476,14.6071,Via Monsignor Rimmaudo 97013 Comiso RG Italy,Surviving 15th-century city gate once leading to the countryside.,A threshold still waiting for travelers.,comiso;monument;gate;heritage,https://goo.gl/maps/xKDNn7Jw5eNttH3H7,2,bad_source_url
comiso_municipio_piazza_01,Comiso,Centro Storico,square,Piazza Fonte Diana,36.9491,14.606,Piazza Fonte Diana 97013 Comiso RG Italy,Main square lined with cafés and palazzi.,"Espresso and politics, neatly blended.",comiso;square;local-life;cafe;urban,https://goo.gl/maps/QYjAWg2yCip1mA8U9,1,bad_source_url
comiso_monna_lisa_bar_01,Comiso,Centro Storico,cafe,Bar Monna Lisa,36.949,14.6058,Piazza Fonte Diana 5 97013 Comiso RG Italy,Historic café known for pastries and granita.,Sugar is the local currency here.,comiso;cafe;granita;local;historic,https://goo.gl/maps/Tc1YguRhzpKa43yK8,1,bad_source_url
comiso_pasticceria_di_pasquale_01,Comiso,Centro Storico,cafe,Pasticceria Di Pasquale,36.9485,14.6063,Via Generale Girlando 40 97013 Comiso RG Italy,Family pastry shop famous for cannoli and pistachio tarts.,Perfection dusted in powdered sugar.,comiso;pastry;dessert;local;heritage,https://goo.gl/maps/RGZrGmYxVsyP5yVN9,2,bad_source_url
comiso_parco_archeologico_01,Comiso,Cozzo Lupo,archaeology,Parco Archeologico di Cozzo Lupo,36.9562,14.6029,Contrada Cozzo Lupo 97013 Comiso RG Italy,Excavations with Greek and Roman remains outside the town.,Time piles up politely here.,comiso;archaeology;heritage;outdoors,https://sicilyreview.com/comiso.html,3,
comiso_ex_base_nato_01,Comiso,Magliocco,heritage,Ex Base NATO di Comiso,36.9969,14.6062,Strada per Magliocco Airport 97013 Comiso RG Italy,Former NATO missile base turned airport and industrial zone.,Ghosts of the Cold War whisper in Sicilian dialect.,comiso;heritage;nato;modern-history,https://en.wikipedia.org/wiki/Comiso_Airport,4,
comiso_aeroporto_pio_la_torre_01,Comiso,Magliocco,transport,Aeroporto di Comiso “Pio La Torre”,36.9944,14.6073,Strada per Magliocco Airport 97013 Comiso RG Italy,Regional airport named after anti-mafia activist Pio La Torre.,Arrivals hall of equal parts hope and bureaucracy.,comiso;transport;airport;modern,https://en.wikipedia.org/wiki/Comiso_Airport,2,
comiso_fontana_villa_comunale_01,Comiso,Villa Comunale,park,Villa Comunale di Comiso,36.9508,14.6085,Viale della Resistenza 97013 Comiso RG Italy,Public park with 19th-century fountain and shady paths.,Love and politics share the benches.,comiso;park;heritage;local-life,https://goo.gl/maps/v6pZp3T5xkb2rjHs6,1,bad_source_url
comiso_trattoria_cantina_siciliana_01,Comiso,Centro Storico,restaurant,Cantina Siciliana,36.9488,14.6065,Via San Biagio 11 97013 Comiso RG Italy,Family trattoria serving local ragusano cheese and wine.,"Wood tables, red wine, and eternal Sunday.",comiso;restaurant;local;cheese;wine,https://goo.gl/maps/pzwr7M9CBQxA4aCd9,2,bad_source_url
comiso_osteria_biondi_01,Comiso,Centro Storico,restaurant,Osteria Biondi,36.9487,14.6059,Via Attilio Regolo 12 97013 Comiso RG Italy,Small osteria known for homemade ravioli and Nero d’Avola.,Hospitality seasoned with sarcasm and oregano.,comiso;restaurant;local;authentic,https://goo.gl/maps/9TkCsyNGEGVqKpDz7,2,bad_source_url
donnafugata_castello_01,Donnafugata,Centro Storico,castle,Castello di Donnafugata,36.9276,14.5618,Contrada Donnafugata 97100 Ragusa RG,Neo-Gothic castle from the 19th century surrounded by gardens and legend.,Marble corridors whisper about queens who ran away and never stopped.,donnafugata;castle;heritage;museum;garden,https://en.wikipedia.org/wiki/Castello_di_Donnafugata,4,
donnafugata_giardino_01,Donnafugata,Castello,garden,Giardino Storico del Castello,36.9272,14.5612,Contrada Donnafugata 97100 Ragusa Italy,Formal garden with labyrinth.,"citrus trees and statues., Cicadas do the narration for free.",donnafugata;garden;heritage;outdoors,https://goo.gl/maps/7y8uXjFRdo6uJrCN6,2,bad_source_url
donnafugata_labirinto_01,Donnafugata,Castello,attraction,Labirinto del Castello,36.9275,14.5619,Inside Castello grounds,Stone labyrinth built in the 19th century for noble amusement.,"Even lost, you’ll look sophisticated.",donnafugata;labyrinth;historic;fun,https://goo.gl/maps/X5YNuMqAcAFRKiX76,2,bad_source_url
donnafugata_winery_ragusa_01,Donnafugata,Contrada Donnafugata,shop,Donnafugata Winery (Ragusa Estate),36.9249,14.5662,Contrada Donnafugata 97100 Ragusa RG,Flagship wine estate producing Nero d’Avola.,"Frappato and Moscato., Every grape knows it’s destined for a bottle with a story.",donnafugata;winery;vineyard;wine;heritage,https://www.donnafugata.it/en/,4,
donnafugata_winery_marsala_01,Marsala,Contrada Pantaleo,shop,Donnafugata Winery Marsala Cellars,37.8086,12.4698,Via Lipari 18 91025 Marsala TP,Historic Marsala wine cellars of the Donnafugata brand.,Barrels breathe like old monks in the dark.,marsala;winery;heritage;wine;aging,https://www.donnafugata.it/en/wineries/marsala-cellars/,3,
donnafugata_tasting_room_01,Donnafugata,Castello,cafe,Enoteca del Castello,36.9269,14.5614,Piazza del Castello 97100 Ragusa RG,Wine tasting bar next to the castle featuring local labels.,"A glass, a breeze, and no pressing reason to leave.",donnafugata;winebar;local;heritage,https://goo.gl/maps/ESLU8LzGRpbY7Ehx6,2,bad_source_url
donnafugata_osteria_01,Donnafugata,Centro Storico,restaurant,Osteria del Castello,36.9278,14.5624,Via Castello 2 97100 Ragusa RG,Traditional Sicilian cuisine with estate wines and olive oil.,Every bite seems composed for a slow camera pan.,donnafugata;restaurant;local;wine;heritage,https://goo.gl/maps/yVbPzLGN5H3bduwq5,3,bad_source_url
donnafugata_oleificio_01,Donnafugata,Contrada Zisa,shop,Oleificio Zisa,36.9238,14.5687,Contrada Zisa 97100 Ragusa RG Italy,Small olive oil producer near the vineyards with tastings available.,Green gold poured with the reverence of confession.,donnafugata;olive;local;artisan,https://goo.gl/maps/mXKkZhSCbZzZ5FQZ6,2,bad_source_url
donnafugata_agriturismo_01,Donnafugata,Contrada Cava d’Ispica,agriturismo,Agriturismo Casina di Donnafugata,36.9194,14.5751,Contrada Cava d’Ispica 97100 Ragusa RG Italy,Rural stay with vineyard views.,"home cooking and silence., Dinner ends with wine and soft conspiracy theories about fate.",donnafugata;agriturismo;local;wine;stay,https://goo.gl/maps/nSkRwq7TFmYh4eYF8,3,bad_source_url
donnafugata_fattoria_01,Donnafugata,Contrada Camemi,farm,Fattoria Camemi,36.9217,14.5733,Contrada Camemi 97100 Ragusa RG,Farm producing cheese and cured meats served with Donnafugata wines.,The goat bells provide background music for eternity.,donnafugata;farm;local;food;heritage,https://goo.gl/maps/3a1p4Kzj4DN8tAaz5,3,bad_source_url
donnafugata_panificio_01,Donnafugata,Centro Storico,shop,Panificio di Donnafugata,36.928,14.5615,Via Castello 5 97100 Ragusa RG Italy,Bakery making local pane di casa and biscotti di vino.,The smell could make an atheist weep.,donnafugata;bakery;local;food;heritage,https://goo.gl/maps/6fZB5DtsA5jCKyGb6,1,bad_source_url
donnafugata_san_giuseppe_church_01,Donnafugata,Centro Storico,church,Chiesa di San Giuseppe,36.9272,14.5621,Piazza del Castello 97100 Ragusa RG Italy,Small church beside the castle once used by local nobility.,Modesty framed by marble.,donnafugata;church;heritage;baroque,https://goo.gl/maps/MmE1wZc8fVuY1vKz6,2,bad_source_url
enna_castello_lombardia_01,Enna,Centro Storico,castle,Castello di Lombardia,37.5669,14.2799,Piazza Napoleone Colajanni 94100 Enna EN,One of the largest medieval castles in Sicily.,"offering sweeping views over central Sicily., Wind, stone, and a silence thick enough to slice.",enna;castle;heritage;view;historic,https://en.wikipedia.org/wiki/Castello_di_Lombardia,4,
